,Income,Fraud,DaysToExpire,Profession_ENGINEER,Profession_LAWYER
40,-1.1165517114219792,1,-0.3282931459085911,0.0,1.0
41,0.6895407079813721,1,1.2036442842142456,0.0,1.0
42,-0.4370259542704523,0,-0.01088179252085696,0.0,0.0
43,-1.0094297382736725,1,0.8567725956318415,0.0,1.0
44,-0.31485349994818496,1,0.9727132696237684,0.0,0.0
45,-1.4464485487673466,1,0.30747989426025363,1.0,0.0
46,-1.1464792811296478,1,-1.6587598966356205,1.0,0.0
47,-0.5024296581738859,1,1.232154286015539,0.0,0.0
48,0.3995935349502971,0,1.1741839490195758,0.0,0.0
49,-0.8735592653714178,0,0.16207888507365686,0.0,1.0
50,-0.052510435245388294,0,1.377555295202136,0.0,1.0
51,0.039803806425311596,0,-1.4867495524344831,0.0,1.0
52,-0.6401034145347718,0,1.5505159727966498,1.0,0.0
53,1.7236544144502943,1,1.6084863097926132,0.0,1.0
54,-0.8759867623349599,0,-1.6882202318302906,0.0,0.0
55,-1.132122370516699,1,-1.4278288820451432,1.0,0.0
56,0.23636170341611812,0,-1.080957193462739,0.0,1.0
57,-0.3099985060211008,0,0.39396023305751054,0.0,1.0
58,0.6603067088347155,1,-1.1104175286574092,1.0,0.0
59,-1.067897736566986,0,-1.60269022642641,1.0,0.0
60,-0.41261227052282917,0,-1.4867495524344831,1.0,0.0
61,1.5601798332197612,1,0.5669209106520244,0.0,1.0
62,0.631662244664919,0,0.33598989606154717,0.0,1.0
63,-0.9841490913247845,1,0.39396023305751054,1.0,0.0
64,-0.46272274355594767,0,-0.793006175269675,0.0,1.0
65,0.7083017916567473,1,-0.01088179252085696,0.0,0.0
66,0.4275097500310309,0,0.5374605754573545,1.0,0.0
67,0.10694143673127515,0,0.4234205682521805,0.0,1.0
68,-0.4223222583769975,0,-0.6181448308884082,0.0,0.0
69,0.43389059919234146,1,-0.4157238180992245,1.0,0.0
70,-1.1199848856989887,1,0.19058888687495035,0.0,0.0
71,1.3963584667087219,1,-1.1683878656533726,1.0,0.0
72,-0.8068030988740109,0,-0.5031544902898578,1.0,0.0
73,-1.3659596851619016,1,-1.60269022642641,0.0,0.0
74,-0.7909550115548862,0,1.4070156303968058,1.0,0.0
75,0.2768315456511695,1,-0.35775348110326105,0.0,1.0
76,1.0709004809538314,0,-0.2703228089126277,0.0,0.0
77,-0.6377799531553816,1,-0.9355561842761424,0.0,0.0
78,-0.10518711935425124,0,1.0886539436156952,1.0,0.0
79,1.0721142294356025,0,0.8273122604371715,0.0,1.0
80,0.9243490214119916,1,-0.2997831441072976,1.0,0.0
81,0.1257371989347009,0,-0.21425313870341717,1.0,0.0
82,-1.6879151395836813,1,1.6959169819832465,1.0,0.0
83,-0.4465972280124182,0,-1.1104175286574092,1.0,0.0
84,-1.4310859608409303,1,0.7702922568345846,0.0,1.0
85,-1.1154073199963093,0,0.7997525920292545,1.0,0.0
86,-0.04384080323273804,1,1.5210556376019797,0.0,1.0
87,-1.3891249418997031,0,-1.60269022642641,0.0,0.0
88,-1.4766188681713694,0,1.5790259745979431,0.0,0.0
89,0.13881100400977747,1,-0.5611248272858212,0.0,0.0
90,-0.8109992007681336,0,-1.2824278728585465,0.0,1.0
91,-0.6341040291820178,0,-0.8215161770709685,1.0,0.0
92,0.2642085614407507,1,0.45288090344685045,0.0,1.0
93,-1.2138943396600161,1,-1.3993188802438499,0.0,0.0
94,1.090147064021915,1,0.47949023846139105,0.0,0.0
95,-1.2575892850037735,1,0.13261854987898694,0.0,1.0
96,-1.0596789254189936,0,0.19058888687495035,0.0,1.0
97,-0.11160264704361242,1,1.5505159727966498,1.0,0.0
98,1.5949277183264634,0,1.118114278810365,1.0,0.0
99,-0.6813015058588858,1,1.1741839490195758,0.0,0.0
100,-0.9309869078232131,0,-1.5152595542357767,1.0,0.0
101,-0.13369286941184527,1,0.45288090344685045,0.0,0.0
102,0.204041315272958,0,-1.226358202649336,0.0,0.0
103,-0.944997033155656,1,-1.1683878656533726,0.0,0.0
104,1.195673824879894,0,0.45288090344685045,0.0,0.0
105,0.9893019044507673,1,1.4649859673927692,1.0,0.0
106,0.08582221314845914,0,1.118114278810365,0.0,0.0
107,0.7859816944900936,1,-1.4572892172398133,0.0,0.0
108,0.7672899678708196,0,1.6369963115939066,0.0,1.0
109,0.07951072104324976,0,-0.7055755030790416,0.0,1.0
110,-0.9807159170477749,1,-1.4867495524344831,1.0,0.0
111,-0.14222378731229313,0,-0.9944768546654823,1.0,0.0
112,-1.3519148813014081,0,-0.18479280350874724,0.0,0.0
113,-1.1336482257509255,1,-1.6587598966356205,0.0,1.0
114,0.6920028834729648,0,-1.226358202649336,1.0,0.0
115,-0.608095133144067,0,-0.09831246471149033,0.0,1.0
116,1.5517182723754144,1,-1.3993188802438499,0.0,0.0
117,1.6726422996878603,0,0.16207888507365686,1.0,0.0
118,-0.45408779007134803,1,-0.9944768546654823,1.0,0.0
119,0.20910438036834572,1,-1.0524471916614457,0.0,1.0
120,-1.3174444244191108,1,-1.2824278728585465,0.0,0.0
121,-1.6299326406830765,1,0.19058888687495035,1.0,0.0
122,0.1599302275925935,0,0.8273122604371715,0.0,1.0
123,-1.5653612214528574,1,0.4234205682521805,0.0,1.0
124,0.23473181259773987,0,-0.5316644920911513,0.0,0.0
125,1.0170447268912481,0,-1.2558185378440059,0.0,1.0
126,-0.4027635685564585,1,1.261614621210209,0.0,0.0
127,-0.7318627997566621,1,0.5954309124533179,0.0,0.0
128,-1.249717259136287,0,1.2036442842142456,0.0,1.0
129,-0.03062828404545906,1,1.2036442842142456,1.0,0.0
130,-0.007983205228416598,1,0.6248912476479879,0.0,1.0
131,-1.6921459200058546,1,0.10600921486444634,0.0,1.0
132,0.9227191305936133,0,-1.3993188802438499,1.0,0.0
133,0.5338687955622242,0,0.7408319216399146,0.0,0.0
134,0.7131221070557808,0,0.885282597433135,0.0,0.0
135,-1.1470688161065081,0,1.261614621210209,1.0,0.0
136,0.9196674201251605,0,-1.4572892172398133,0.0,0.0
137,-1.45067932918952,1,0.5374605754573545,0.0,0.0
138,1.5686067155360572,0,-1.716730233631584,1.0,0.0
139,-1.4476969757771683,1,0.8273122604371715,0.0,0.0
140,0.9150898544224811,0,0.24855922387091378,1.0,0.0
141,1.3977109293026955,0,0.047088544475106464,0.0,0.0
142,-1.6662410595520558,0,1.6369963115939066,0.0,0.0
143,1.4534393238800112,1,0.30747989426025363,0.0,1.0
144,-1.5507268826155038,1,-0.4157238180992245,1.0,0.0
145,-1.203317388604583,1,0.047088544475106464,0.0,0.0
146,-0.2310354976498823,1,1.2036442842142456,0.0,1.0
147,-1.248330118014263,1,-0.4736941550951879,0.0,1.0
148,0.6995628025879959,1,-0.3282931459085911,0.0,1.0
149,1.5941301121812996,0,-0.793006175269675,0.0,0.0
150,0.3936288281255937,1,-1.5152595542357767,0.0,0.0
151,-0.9121911456197873,0,-0.9089468492616019,1.0,0.0
152,0.4795968991630336,1,0.9432529344290984,0.0,0.0
153,1.7327748673276024,1,-1.139877863852079,0.0,1.0
154,0.3655738989326575,0,1.0021736048184382,0.0,0.0
155,0.052426790635730365,0,-1.60269022642641,0.0,0.0
156,1.1801378443132247,1,-0.8215161770709685,0.0,0.0
157,0.5251644850215234,1,-0.35775348110326105,0.0,0.0
158,1.6858548188751392,0,0.5669209106520244,0.0,1.0
159,1.5293506217827768,1,1.72442698378454,1.0,0.0
160,0.305822795101472,0,-0.24086247371795777,0.0,0.0
161,0.13111237078254406,0,-0.7055755030790416,0.0,1.0
162,0.03165435233342036,1,-0.9944768546654823,0.0,0.0
163,0.04365312303892831,1,-0.7340855048803351,0.0,1.0
164,-1.1175920672634971,0,-1.080957193462739,0.0,1.0
165,1.7127653566424055,0,-0.9650165194708124,0.0,0.0
166,1.692998595653563,1,-1.4572892172398133,0.0,1.0
167,1.1599896195158255,1,-0.6761151678843716,0.0,0.0
168,0.779080667408024,0,0.047088544475106464,0.0,0.0
169,0.212121412308748,0,-0.6181448308884082,1.0,0.0
170,1.7042344387419577,1,0.39396023305751054,0.0,0.0
171,-1.1759907085007093,1,-0.039391794322150446,0.0,0.0
172,1.3007844434012656,1,0.39396023305751054,1.0,0.0
173,1.2289305332804203,1,0.24855922387091378,1.0,0.0
174,0.39286590050848047,1,-1.6587598966356205,0.0,0.0
175,0.2151384442491503,1,1.6369963115939066,1.0,0.0
176,-1.6947814881377004,0,-0.4157238180992245,0.0,0.0
177,0.8840525718171932,1,-0.793006175269675,1.0,0.0
178,-1.453627004073821,1,-1.6882202318302906,1.0,0.0
179,-1.7150337485192513,1,0.4234205682521805,1.0,0.0
180,1.6712204800377857,0,-0.8794865140669319,1.0,0.0
181,-1.1975260744201326,1,1.6369963115939066,0.0,1.0
182,-0.8426260183502817,1,0.7997525920292545,0.0,1.0
183,0.25227914779134397,1,-0.9089468492616019,1.0,0.0
184,-0.2512877580314333,1,0.6828615846439512,0.0,1.0
185,0.23362209970012066,1,0.6828615846439512,0.0,0.0
186,-1.3269463411049756,1,-0.01088179252085696,1.0,0.0
187,-0.6011247490058963,1,-1.0229868564667757,0.0,0.0
188,-1.6799737566600939,1,1.4070156303968058,1.0,0.0
189,1.1467424218004958,1,0.5954309124533179,1.0,0.0
190,0.8928262394139953,1,0.6543515828426577,0.0,1.0
191,-1.2786391515304882,0,-1.0524471916614457,1.0,0.0
192,1.091187419863433,1,1.6084863097926132,0.0,0.0
193,-0.8702648052066108,0,1.6369963115939066,0.0,1.0
194,1.0275176423625296,0,-1.6292995614409507,0.0,1.0
195,1.2562918919123445,0,-0.9944768546654823,1.0,0.0
196,1.7114822511045333,1,-0.24086247371795777,0.0,1.0
197,-0.8026763540359894,1,-1.3993188802438499,1.0,0.0
198,0.2737104781266154,1,-0.039391794322150446,1.0,0.0
199,-0.3621896907372553,1,0.508950573656061,0.0,1.0
200,0.8260353943885377,0,1.1741839490195758,0.0,1.0
201,1.058346853799514,0,1.0306836066197318,1.0,0.0
202,1.7382193962315466,0,-1.226358202649336,0.0,0.0
203,-1.105593296557989,1,1.5505159727966498,1.0,0.0
204,1.5570240871671563,0,0.018578542673812978,0.0,0.0
205,-0.6901792090398396,0,-0.8794865140669319,0.0,1.0
206,0.7671859322866678,0,1.6959169819832465,0.0,0.0
207,-1.5843997333526374,0,0.30747989426025363,0.0,0.0
208,0.6682134132302525,0,0.16207888507365686,1.0,0.0
209,0.6686642340949104,0,0.13261854987898694,1.0,0.0
210,-0.2806951498183429,0,-1.1978482008480424,0.0,0.0
211,0.11731031661840485,1,-0.3282931459085911,1.0,0.0
212,0.7244273072002768,0,-0.4157238180992245,0.0,0.0
213,-0.6704818051070983,0,-0.1268224665127838,1.0,0.0
214,-1.2689985207324213,1,1.0886539436156952,1.0,0.0
215,-0.8175534425696972,0,-0.9650165194708124,0.0,1.0
216,1.1990029635727515,0,1.232154286015539,1.0,0.0
217,1.1457020659589778,1,-0.2703228089126277,0.0,1.0
218,-0.7314119788920043,1,0.508950573656061,1.0,0.0
219,-0.5758787805850588,0,-0.18479280350874724,0.0,1.0
220,-1.3682484680132412,1,1.2901246230115024,0.0,0.0
221,-1.6745985848122507,0,-1.080957193462739,0.0,1.0
222,0.16749014670762452,1,0.047088544475106464,0.0,0.0
223,-0.14146085969517988,0,-0.8215161770709685,1.0,0.0
224,0.328155767166059,0,-1.4867495524344831,0.0,0.0
225,0.03578109717144188,0,1.1741839490195758,0.0,1.0
226,1.3327580462639197,1,1.6959169819832465,1.0,0.0
227,-0.48287096835334686,0,0.7702922568345846,1.0,0.0
228,-1.4194339754159284,1,1.118114278810365,1.0,0.0
229,-0.8888524962417329,1,0.508950573656061,0.0,0.0
230,-1.2460760136909739,1,0.33598989606154717,0.0,1.0
231,-1.7112884674897866,0,1.232154286015539,1.0,0.0
232,-0.23880348793321693,0,1.0306836066197318,0.0,1.0
233,-0.4990658409529775,0,-0.4736941550951879,0.0,0.0
234,1.2381550217418802,1,1.5790259745979431,1.0,0.0
235,-0.624879540720558,1,-1.3993188802438499,1.0,0.0
236,-0.3887534432240157,1,-1.0524471916614457,0.0,0.0
237,1.5964188950326392,0,1.2036442842142456,0.0,1.0
238,0.8112276629109311,1,1.4649859673927692,1.0,0.0
239,0.273224978733907,0,0.36545023125621706,0.0,0.0
240,0.6522266117989255,1,1.4355256321980994,1.0,0.0
241,-0.7524618454187191,0,0.5374605754573545,0.0,0.0
242,0.5716683911373793,0,1.6664566467885766,0.0,1.0
243,0.7636140438974559,0,-1.1104175286574092,0.0,0.0
244,-0.9638968309432335,0,1.3195849582061725,1.0,0.0
245,-0.960463656666224,1,-1.716730233631584,0.0,0.0
246,-1.4179427987097526,1,0.885282597433135,0.0,0.0
247,1.025575644791696,1,-1.0524471916614457,0.0,0.0
248,-1.3564230899479863,0,-1.3413485432478864,1.0,0.0
249,1.2273699995181433,1,0.7123219198386211,0.0,1.0
250,0.10638658028246553,0,0.9727132696237684,1.0,0.0
251,-0.7235052744964673,0,1.4944463025874393,1.0,0.0
252,-0.41035816619954013,1,-1.139877863852079,0.0,0.0
253,1.0035201009515138,0,0.4234205682521805,0.0,0.0
254,0.7247394139527322,1,0.39396023305751054,0.0,0.0
255,0.9240715931875868,0,0.47949023846139105,0.0,0.0
256,-1.1936420792784652,1,0.9432529344290984,1.0,0.0
257,1.031297601920045,0,1.0886539436156952,0.0,1.0
258,-1.0304102477442862,1,-0.5031544902898578,1.0,0.0
259,1.1605097974365846,1,-0.8509765122656384,0.0,0.0
260,-0.6971149146499599,1,0.10600921486444634,1.0,0.0
261,-0.30472736975740944,0,0.6828615846439512,1.0,0.0
262,-0.18567598295969617,0,-0.793006175269675,0.0,1.0
263,-0.8504980442177682,1,-0.44518415329389444,0.0,1.0
264,0.10257194219689943,0,0.7702922568345846,1.0,0.0
265,1.5301829064559913,1,-1.2824278728585465,0.0,1.0
266,0.827145107286157,0,-1.3413485432478864,0.0,1.0
267,-0.8234487923382994,0,1.0601439418144016,0.0,1.0
268,0.765868148220745,0,1.4649859673927692,1.0,0.0
269,-0.8055893503922399,0,1.6959169819832465,0.0,1.0
270,-0.654078861339164,1,-0.01088179252085696,0.0,1.0
271,0.8708400526299143,0,-0.9650165194708124,1.0,0.0
272,1.1884260125173183,1,0.047088544475106464,0.0,0.0
273,-0.14694006712717486,0,-1.3993188802438499,0.0,1.0
274,-1.196000219185906,1,-1.5447198894304466,0.0,0.0
275,-1.3027754070537065,0,-1.1978482008480424,1.0,0.0
276,0.7680875740159835,1,-1.6587598966356205,0.0,1.0
277,1.676907758638084,1,0.7123219198386211,1.0,0.0
278,-0.04345933942418143,0,-0.039391794322150446,0.0,0.0
279,-1.315849212128783,0,-1.3993188802438499,0.0,1.0
280,-1.617379013528759,0,-1.4867495524344831,0.0,0.0
281,-0.17582728099332548,1,-1.4278288820451432,1.0,0.0
282,0.5218353463286657,1,-0.7340855048803351,1.0,0.0
283,-0.935252366773437,0,-1.5152595542357767,0.0,0.0
284,-0.4534635765664372,1,-1.3993188802438499,1.0,0.0
285,0.945260173826504,0,-0.9355561842761424,0.0,1.0
286,1.0221424705146864,0,-0.5611248272858212,1.0,0.0
287,1.5255706622252614,0,-1.1104175286574092,1.0,0.0
288,-1.2152814807820402,1,1.6959169819832465,0.0,0.0
289,-0.6735335155755512,0,0.45288090344685045,0.0,1.0
290,0.6758773679294353,1,-0.9355561842761424,1.0,0.0
291,1.5959680741679814,1,0.33598989606154717,0.0,1.0
292,0.3460152091121185,1,0.5954309124533179,0.0,0.0
293,-1.4901434941111038,1,0.4234205682521805,0.0,1.0
294,-1.646578334147365,0,-1.6292995614409507,0.0,1.0
295,-0.22160293802011882,0,0.047088544475106464,1.0,0.0
296,1.1736182810397116,1,-0.9089468492616019,1.0,0.0
297,-1.2156976231186474,1,1.72442698378454,0.0,1.0
298,1.6345305973602497,1,-1.0524471916614457,1.0,0.0
299,-0.9095555774879417,0,-0.6181448308884082,0.0,1.0
300,-0.6467616919204873,0,-1.1683878656533726,0.0,1.0
301,1.222861790871565,1,0.27801955906558373,1.0,0.0
302,-1.247289762172745,0,0.047088544475106464,1.0,0.0
303,-0.3095130066283924,0,0.5669209106520244,1.0,0.0
304,1.493354309666253,0,-0.9650165194708124,0.0,0.0
305,-1.1725575342236998,0,1.72442698378454,0.0,0.0
306,0.10465265387993548,1,-1.60269022642641,0.0,1.0
307,-0.5762255658655647,0,0.5669209106520244,1.0,0.0
308,-1.5064077237668356,1,1.377555295202136,1.0,0.0
309,-1.4269245374748583,0,-0.9089468492616019,0.0,0.0
310,0.4184239756817734,1,-0.15628280170745376,0.0,1.0
311,-1.6890942095374017,1,1.0601439418144016,0.0,0.0
312,1.4088427368069383,0,-1.6882202318302906,1.0,0.0
313,0.47096194567843397,1,-1.4572892172398133,0.0,0.0
314,1.134466222870583,1,-0.4736941550951879,1.0,0.0
315,-1.6818463971748263,1,-0.5886844956937383,0.0,1.0
316,0.5280774813777739,0,-0.6476051660830782,0.0,1.0
317,0.1638142227342608,1,-0.2997831441072976,0.0,0.0
318,0.6492789369146243,0,-0.5886844956937383,0.0,0.0
319,-0.16036065748275743,1,1.3195849582061725,0.0,0.0
320,-1.4582739268326015,1,-1.139877863852079,0.0,0.0
321,-1.6784132228978168,1,-1.6882202318302906,0.0,1.0
322,-1.1644080801318086,0,0.13261854987898694,0.0,1.0
323,0.430457424915332,1,0.30747989426025363,0.0,1.0
324,-0.31735035396782824,0,0.9147429326278049,0.0,0.0
325,-0.740913895577869,0,-0.8794865140669319,0.0,1.0
326,0.5461103159640863,1,-1.5447198894304466,0.0,1.0
327,-0.6579628564808313,0,1.5790259745979431,0.0,0.0
328,1.2333693848708973,1,0.9147429326278049,0.0,1.0
329,1.203823278971785,1,-0.1268224665127838,0.0,0.0
330,1.3000561943122029,1,-0.9089468492616019,1.0,0.0
331,-1.1383298270377566,0,-0.4157238180992245,1.0,0.0
332,-1.297088128453408,1,-1.3118882080532164,1.0,0.0
333,-0.12602891471266245,1,1.6664566467885766,1.0,0.0
334,1.7225447015526751,1,0.018578542673812978,1.0,0.0
335,0.8402882694173347,0,-0.7340855048803351,0.0,1.0
336,0.3902303323766348,1,-1.3993188802438499,0.0,1.0
337,0.08537139228380132,0,1.4355256321980994,0.0,1.0
338,1.6346693114724522,1,0.7997525920292545,0.0,1.0
339,1.1957085034079444,1,0.36545023125621706,0.0,1.0
340,0.005090599846659984,0,0.7702922568345846,0.0,1.0
341,-1.1733551403688636,1,0.4234205682521805,0.0,1.0
342,1.0415971247510736,1,0.9727132696237684,1.0,0.0
343,-0.1486393150016543,0,-0.06885212951682039,1.0,0.0
344,-0.006110564713684144,1,-1.4278288820451432,0.0,0.0
345,0.5507225601948162,1,0.45288090344685045,0.0,1.0
346,0.20372920852050258,1,-1.60269022642641,0.0,0.0
347,1.3225972375450936,1,-1.4572892172398133,0.0,0.0
348,0.15022023973842522,0,1.4355256321980994,1.0,0.0
349,0.37788477639062085,0,1.4355256321980994,1.0,0.0
350,-1.4451654432294743,1,1.4649859673927692,0.0,0.0
351,-0.3407930389300345,1,1.4355256321980994,1.0,0.0
352,0.40528081355059564,0,-1.3993188802438499,1.0,0.0
353,-1.0746947280649037,0,-0.06885212951682039,0.0,0.0
354,-0.9733640691010476,1,0.047088544475106464,1.0,0.0
355,1.7128000351704562,0,-0.5611248272858212,0.0,1.0
356,-0.8942970251456772,1,0.8273122604371715,0.0,0.0
357,-0.9653186505933081,0,-0.5886844956937383,1.0,0.0
358,-1.472908265669955,1,0.19058888687495035,0.0,0.0
359,1.0673285925646196,1,0.6248912476479879,1.0,0.0
360,0.5458675662677321,0,-1.6882202318302906,0.0,1.0
361,0.030579317963851726,1,0.9432529344290984,0.0,0.0
362,1.2572282121697107,1,-0.18479280350874724,0.0,0.0
363,0.9011837646741901,1,-1.2558185378440059,0.0,1.0
364,-0.11302446669368706,1,1.3195849582061725,0.0,1.0
365,0.21933454614327302,0,1.5210556376019797,0.0,0.0
366,0.8351211687377952,1,-1.3413485432478864,0.0,0.0
367,-1.0230237212695081,0,-1.2824278728585465,1.0,0.0
368,-1.6612473515127693,1,-0.09831246471149033,1.0,0.0
369,-1.7060520097541456,0,-0.8509765122656384,0.0,1.0
370,0.5765233850644634,1,0.885282597433135,0.0,0.0
371,-0.7866548740766117,1,0.018578542673812978,0.0,0.0
372,-0.541096216950306,0,1.2901246230115024,0.0,1.0
373,-0.7391452906472883,1,0.0765488796697764,0.0,1.0
374,1.2295200682572804,0,-0.5886844956937383,0.0,1.0
375,1.3893534040425006,1,1.3195849582061725,0.0,1.0
376,0.19651607468597757,1,-1.60269022642641,0.0,0.0
377,-0.6962479514486949,1,1.75388731897921,0.0,1.0
378,-0.11177603968386543,1,-0.5316644920911513,0.0,1.0
379,1.092331811289103,0,-0.763545840075005,1.0,0.0
380,-1.4820287185472631,1,-0.15628280170745376,0.0,1.0
381,1.0153801575448191,0,-1.080957193462739,0.0,0.0
382,-0.6867113562347796,0,-0.44518415329389444,0.0,0.0
383,1.6256528941792958,1,1.118114278810365,1.0,0.0
384,0.9843081964114807,0,-0.44518415329389444,1.0,0.0
385,-0.6577547853125277,0,0.45288090344685045,0.0,0.0
386,0.5549880191450403,0,-1.1978482008480424,0.0,1.0
387,1.4930422029137975,0,-0.9944768546654823,0.0,1.0
388,-1.4717291957162346,0,1.5210556376019797,1.0,0.0
389,-1.0856531429288936,0,0.018578542673812978,0.0,1.0
390,0.08935942300962044,0,-0.1268224665127838,0.0,0.0
391,-1.2630684924357685,0,1.0021736048184382,1.0,0.0
392,1.3221464166804358,0,-0.6476051660830782,0.0,1.0
393,0.39553614716837676,0,-1.6587598966356205,0.0,0.0
394,-0.9294263740609361,1,0.16207888507365686,0.0,1.0
395,1.2569854624733565,0,0.33598989606154717,0.0,1.0
396,-0.45224982808466613,0,0.16207888507365686,1.0,0.0
397,-1.7095198625592058,0,1.4944463025874393,0.0,1.0
398,-1.0750068348173591,1,1.5210556376019797,0.0,0.0
399,1.3399711800984446,1,0.2200492220696203,0.0,1.0
400,-0.6647598479787491,0,0.27801955906558373,1.0,0.0
401,1.5138839982722088,1,-0.06885212951682039,1.0,0.0
402,1.1915817585699229,0,0.45288090344685045,0.0,0.0
403,0.06078431589592521,0,0.9147429326278049,0.0,1.0
404,1.6765956518856286,1,1.118114278810365,0.0,0.0
405,-1.355833554971126,0,1.4944463025874393,1.0,0.0
406,-0.538738077042865,0,-0.18479280350874724,0.0,1.0
407,-1.5039108697471923,1,1.4649859673927692,1.0,0.0
408,0.1465443157650615,0,-0.9089468492616019,1.0,0.0
409,-0.9426042147201644,1,0.0765488796697764,1.0,0.0
410,-0.34668838869863666,0,0.8273122604371715,0.0,1.0
411,0.5083453989169818,0,0.36545023125621706,1.0,0.0
412,-0.08410257429948582,0,-1.2558185378440059,0.0,0.0
413,0.5167029241771767,0,-1.3118882080532164,1.0,0.0
414,-0.13012098102263336,0,0.047088544475106464,0.0,0.0
415,-0.7671308627841233,0,1.5210556376019797,1.0,0.0
416,-0.8424873042380794,0,-0.4736941550951879,0.0,0.0
417,-0.052198328492932884,1,-1.3118882080532164,0.0,0.0
418,-0.21525676738685884,0,1.5210556376019797,1.0,0.0
419,-1.6549358594075598,0,-0.01088179252085696,0.0,1.0
420,1.0529716819516708,0,-1.0229868564667757,0.0,1.0
421,-0.7375847568850112,1,-1.60269022642641,0.0,0.0
422,0.04989525808803649,0,-1.080957193462739,0.0,0.0
423,1.1782305252704417,1,-0.24086247371795777,0.0,1.0
424,0.3068284724149394,0,1.5790259745979431,0.0,0.0
425,1.15794358636084,1,-0.18479280350874724,0.0,0.0
426,-0.5491416354580454,0,-0.35775348110326105,0.0,0.0
427,-1.6669346301130679,0,-0.15628280170745376,0.0,0.0
428,1.366465575529104,0,-0.793006175269675,0.0,1.0
429,0.10388972626282227,1,1.1475746140050351,1.0,0.0
430,-0.21626244470032627,1,1.5210556376019797,0.0,1.0
431,0.7580308008813091,0,-0.9089468492616019,1.0,0.0
432,0.8537782168290186,1,-1.2558185378440059,0.0,0.0
433,-1.2548150027597254,1,-1.6882202318302906,0.0,0.0
434,0.686419640456818,0,-0.1268224665127838,1.0,0.0
435,1.0032079941990584,1,0.6543515828426577,0.0,1.0
436,1.5096185393219848,1,-1.3993188802438499,0.0,1.0
437,0.630101710902642,0,0.9432529344290984,0.0,1.0
438,1.4152929430243502,1,-0.7055755030790416,0.0,0.0
439,-0.4608501030412152,0,-1.3698585450491798,0.0,1.0
440,0.7854615165693345,1,0.5374605754573545,1.0,0.0
441,-0.5967899329995712,1,-1.2558185378440059,0.0,1.0
442,1.7230995580014847,1,-0.09831246471149033,0.0,0.0
443,0.7503321676540757,1,0.018578542673812978,0.0,0.0
444,-1.4576497133276907,0,-0.763545840075005,0.0,0.0
445,-1.3685605747656966,1,-0.06885212951682039,0.0,1.0
446,1.077558758339547,1,-0.5316644920911513,1.0,0.0
447,-1.2804771135171702,0,0.9147429326278049,0.0,0.0
448,-1.354377056793001,0,0.9147429326278049,0.0,0.0
449,0.4493919012309601,0,0.0765488796697764,1.0,0.0
450,0.8084187021388324,1,0.8567725956318415,1.0,0.0
451,-0.6805385782417727,1,0.2200492220696203,1.0,0.0
